repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
microsoft/vscode,275778,Update inline chat modal message to clarify design intent,Copilot,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

Fixes #[issue number]

The modal shown when Inline Chat redirects to Panel Chat previously stated only that a task was ""too complex"", leaving users unclear about when to use each interface. The new message clarifies that Inline Chat is scoped to single-file code changes.

## Changes

- Updated confirmation dialog detail message in `inlineChatSessionServiceImpl.ts` (line 545)

**Before:**
> This task is too complex for Inline Chat. You can rephrase your prompt or continue in the panel chat.

**After:**
> Inline Chat is designed for single file code changes. This task is either too complex or requires a text response. You can rephrase your prompt or continue in panel chat.

The updated message:
- Explicitly states Inline Chat's design scope (single file code changes)
- Explains both redirect conditions (complexity or text-only responses)
- Maintains user action guidance (rephrase or continue)

<!-- START COPILOT CODING AGENT SUFFIX -->



<details>

<summary>Original prompt</summary>

> 
> ----
> 
> *This section details on the original issue you should resolve*
> 
> <issue_title>Inline chat: Phrasing of modal when moving to panel chat</issue_title>
> <issue_description>Testing microsoft/vscode#274768
> 
> - Open inline chat on https://github.com/bamurtaugh/devcontainers.github.io/blob/bamurtaugh/oct-25/templates.html#L9
> - Ask `what is a template`, which I'd expect to be a couple sentences at most
> - I'm told this task is too complex for Inline Chat:
> 
> <img width=""1760"" height=""1106"" alt=""Image"" src=""https://github.com/user-attachments/assets/bb72e473-6052-447f-8d4b-7761582a2ac6"" />
> 
> A few thoughts:
> - Why was this task too complex? Could we provide a bit more context over how the decision was made? 
>      - Otherwise, I might wonder when I would use inline chat, since I thought this task (defining a term) would be a good candidate
> - Should we consider a different phrasing for `Continue in Chat`?
>      - Would `Continue in Panel` or `Continue in Panel Chat` make sense?
> - `Don't ask again` looks slightly misaligned with its checkbox (text is below the box) 
>      - <img width=""218"" height=""74"" alt=""Image"" src=""https://github.com/user-attachments/assets/a422d5bf-0369-4b6f-a0d7-7cf74ac3c0bf"" />
>  
> 
> 
> </issue_description>
> 
> <agent_instructions>Find the message in src/vs/workbench/contrib/inlineChat/browser/inlineChatSessionServiceImpl.ts#L543 and update it as in the last comment</agent_instructions>
> 
> ## Comments on the Issue (you are @copilot in this section)
> 
> <comments>
> <comment_new><author>@jrieken</author><body>
> > Ask what is a template, which I'd expect to be a couple sentences at most
> 
> That's because inline doesn't want to reply with text anymore, e.g it's now designed to only make code changes. @bamurtaugh how do you feel about this?</body></comment_new>
> <comment_new><author>@jrieken</author><body>
> > Don't ask again looks slightly misaligned with its checkbox (text is below the box)
> 
> This is windows/electron</body></comment_new>
> <comment_new><author>@bamurtaugh</author><body>
> Thank you @jrieken! Sharing my modal wording suggestion from offline discussion:
> 
> `Inline Chat is designed for single file code changes. This task is either too complex or requires a text response. You can rephrase your prompt or continue in panel chat.`</body></comment_new>
> </comments>
> 


</details>

- Fixes microsoft/vscode#275211

<!-- START COPILOT CODING AGENT TIPS -->
---

✨ Let Copilot coding agent [set things up for you](https://github.com/microsoft/vscode/issues/new?title=✨+Set+up+Copilot+instructions&body=Configure%20instructions%20for%20this%20repository%20as%20documented%20in%20%5BBest%20practices%20for%20Copilot%20coding%20agent%20in%20your%20repository%5D%28https://gh.io/copilot-coding-agent-tips%29%2E%0A%0A%3COnboard%20this%20repo%3E&assignees=copilot) — coding agent works faster and does higher quality work when set up for your repo.
",2025-11-06 10:13:56+00:00,2025-11-06 11:25:14+00:00,2025-11-06 11:25:13+00:00,1,1,1,2,0,1
microsoft/vscode,275776,update codenotify,jrieken,closed,True,,2025-11-06 10:12:25+00:00,2025-11-06 10:32:40+00:00,2025-11-06 10:32:39+00:00,3,0,1,1,0,0
microsoft/vscode,275775,"Revert ""Fix suggest widget positioning in comment editors within diff views (#274093)""",alexr00,closed,True,"This reverts commit 74671b9f5130a8b2f2473bf0a0ecc07848fb3241.

Fixes #275774",2025-11-06 09:59:05+00:00,2025-11-06 10:17:45+00:00,2025-11-06 10:17:45+00:00,1,1,1,1,0,0
microsoft/vscode,275768,Fixed issue: F3 stops working when focus is in the notebook #275238,dineshc-msft,closed,True,"Fixed issue: F3 stops working when focus is in the notebook #275238 (https://github.com/microsoft/vscode/issues/275238)

With this change:
- When pressing F3/Shift-F3, focus will stay in the editor and you can move next/previous match
- When pressing Ctrl+F, focus will be in the widget and you can move next/previous match using Enter/Shift-Enter",2025-11-06 09:39:07+00:00,2025-11-06 19:13:24+00:00,2025-11-06 19:13:24+00:00,20,12,2,1,0,0
microsoft/vscode,275765,chat - offer exp setting to sign in with more scopes,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 09:04:07+00:00,2025-11-06 14:36:16+00:00,2025-11-06 14:36:16+00:00,17,1,2,1,0,2
microsoft/vscode,275764,chat - remove unused types,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 09:00:59+00:00,2025-11-06 09:21:31+00:00,2025-11-06 09:21:31+00:00,0,7,3,1,0,0
microsoft/vscode,275763,chat - retire `signInDialogVariant` and keep `apple` by default,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 08:47:46+00:00,2025-11-06 09:14:20+00:00,2025-11-06 09:14:20+00:00,4,15,2,1,0,0
microsoft/vscode,275759,fix #275674,sandy081,closed,True,fix #275674,2025-11-06 08:06:03+00:00,2025-11-06 08:28:37+00:00,2025-11-06 08:28:37+00:00,111,13,1,1,1,3
microsoft/vscode,275734,runSubagent2 -> runSubagent,roblourens,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 03:01:25+00:00,2025-11-06 05:50:00+00:00,2025-11-06 05:50:00+00:00,2,4,1,1,0,0
microsoft/vscode,275724,updated walkthrough chat panel illustration,eli-w-king,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
Replaced outdated chat panel with chat session example on website. Detailed in https://github.com/microsoft/vscode/issues/273900
![multi-file-edits](https://github.com/user-attachments/assets/56eb8fba-e483-4b75-ab26-a921ebaa1110)

",2025-11-06 01:31:46+00:00,2025-11-06 11:46:47+00:00,2025-11-06 11:46:47+00:00,480,467,1,3,0,0
microsoft/vscode,275715,Create new Chat Editor with the right scheme,DonJayamanne,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

Fixes https://github.com/microsoft/vscode/issues/272065#event-20743925535",2025-11-06 00:29:50+00:00,2025-11-06 18:18:27+00:00,2025-11-06 18:18:27+00:00,7,5,1,2,0,4
microsoft/vscode,275712,Fix for checking out pr from single-view,osortega,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

Fixes: https://github.com/microsoft/vscode/issues/275323",2025-11-06 00:02:17+00:00,2025-11-06 00:20:58+00:00,2025-11-06 00:20:58+00:00,1,1,1,1,0,1
microsoft/vscode,275709, fix todo clear/hide behavior in chat editors,bhavyaus,closed,True,"Fixes:
https://github.com/microsoft/vscode/issues/268412",2025-11-05 23:15:35+00:00,2025-11-05 23:46:13+00:00,2025-11-05 23:46:13+00:00,12,5,2,2,1,2
microsoft/vscode,275706,fix tab drag and drop,meganrogge,closed,True,"fix #275592

Adding the chat entry wrapped the tabs list in an extra container. When you would drag a tab into the empty area (which is now that container instead of the list), the list’s drop handler would never runs. The fix watches for drops on the container/chat entry, recognizes terminal drags, and forwards them to the usual “move to end” logic, so behavior matches what we had before.

https://github.com/user-attachments/assets/9aa6b339-6180-4d6e-a573-d68a01fc630b

",2025-11-05 23:02:19+00:00,2025-11-05 23:42:16+00:00,2025-11-05 23:42:16+00:00,126,1,2,2,0,2
microsoft/vscode,275703,Filter out extension pages from Add Context quick pick,benvillalobos,closed,True,Fixes https://github.com/microsoft/vscode/issues/275258,2025-11-05 22:40:54+00:00,2025-11-05 23:02:32+00:00,2025-11-05 23:02:32+00:00,2,0,1,1,0,0
microsoft/vscode,275700,Disable cleanup contribution,TylerLeonhardt,closed,True,"Fixes https://github.com/microsoft/vscode/issues/272359

This contribution is causing servers that are allowed to be marked as not allowed because the servers are not available at startup. We shouldn't rely on servers being available at startup...

This needs to be re-done to clean up correctly, but for now let's just disable it.

This means that approvals will accumulate but in practice this won't be many.

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-05 22:32:48+00:00,2025-11-05 22:51:58+00:00,2025-11-05 22:51:58+00:00,40,45,1,1,0,1
microsoft/vscode,275693,calculate output content height for terminal chat widget,meganrogge,closed,True,"fixes #275690

The fix to prevent `height: 100%` from happening for commands with limited output caused the vertical scrollbar to no longer appear. We need to set the height based on the content so that it works for various command outputs.

<img width=""582"" height=""585"" alt=""Screenshot 2025-11-05 at 4 54 03 PM"" src=""https://github.com/user-attachments/assets/8ee30d71-4fc2-4d8a-ba5d-2c9741f9ee93"" />
",2025-11-05 21:58:05+00:00,2025-11-05 22:34:25+00:00,2025-11-05 22:34:25+00:00,15,1,2,2,0,2
microsoft/vscode,275688,Avoid saving inline chats to history,osortega,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

Fixes: https://github.com/microsoft/vscode/issues/252849

@jrieken could you please review this? Looks like saving inline chats was purposely added at some point, so I want to make sure it doesn't cause any regressions
",2025-11-05 21:28:42+00:00,2025-11-06 23:47:49+00:00,2025-11-06 23:47:49+00:00,16,4,1,2,1,1
microsoft/vscode,275687,provide info message when no terminal output ,meganrogge,closed,True,"fixes #275073

<img width=""369"" height=""121"" alt=""Screenshot 2025-11-05 at 4 26 10 PM"" src=""https://github.com/user-attachments/assets/9ca5fa35-7708-406f-892c-0a09db592e8b"" />
",2025-11-05 21:28:29+00:00,2025-11-05 21:47:59+00:00,2025-11-05 21:47:59+00:00,19,5,2,1,0,1
microsoft/vscode,275686,Use correct fallback font in md code blocks,mjbvz,closed,True,"Fixes #275033

",2025-11-05 21:27:35+00:00,2025-11-05 21:56:21+00:00,2025-11-05 21:56:21+00:00,16,8,1,1,0,1
microsoft/vscode,275684,Fix infinite loop,lramos15,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

Part of https://github.com/microsoft/vscode/issues/275511

This fixes the looping but doesn't place the model picker back in a nice state
",2025-11-05 21:23:52+00:00,2025-11-05 21:42:37+00:00,2025-11-05 21:42:37+00:00,5,2,1,1,0,0
microsoft/vscode,275683,Fix task command line reported when term is reused,Tyriar,closed,True,"Fixes #272945

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-05 21:20:22+00:00,2025-11-05 21:39:41+00:00,2025-11-05 21:39:41+00:00,11,2,1,1,0,3
microsoft/vscode,275681,only open chat created editor if `accessibility.openChatEditedFiles === true`,meganrogge,closed,True,fixes #275651,2025-11-05 21:08:00+00:00,2025-11-05 21:27:32+00:00,2025-11-05 21:27:32+00:00,5,1,1,1,0,2
microsoft/vscode,275669,SCM - finalize the `scm/repository` menu contribution point,lszomoru,closed,True,Related to https://github.com/microsoft/vscode/issues/272941,2025-11-05 19:59:32+00:00,2025-11-05 20:18:23+00:00,2025-11-05 20:18:23+00:00,0,1,1,1,0,0
microsoft/vscode,275664,custom agents: name update not respected in agent picker,aeschli,closed,True,Fixes https://github.com/microsoft/vscode/issues/275019,2025-11-05 19:34:19+00:00,2025-11-05 19:53:21+00:00,2025-11-05 19:53:21+00:00,54,62,15,1,1,2
microsoft/vscode,275645,chore: add myself to CODENOTIFY,rzhao271,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-05 18:29:59+00:00,2025-11-05 18:53:04+00:00,2025-11-05 18:53:04+00:00,3,0,1,1,0,0
microsoft/vscode,275637,Fix for clearing ai search results,osortega,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
Fixes: https://github.com/microsoft/vscode/issues/259887

Whenever the query changes we always clear all results, but the AI text search was always firing as if we always had matches to remove",2025-11-05 17:57:03+00:00,2025-11-05 19:59:53+00:00,2025-11-05 19:59:53+00:00,4,2,1,1,1,2
microsoft/vscode,275636,remove specific model checks we don't need,justschen,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

added in as a defensive thing but we don't really need and shouldn't do this",2025-11-05 17:54:43+00:00,2025-11-05 18:13:36+00:00,2025-11-05 18:13:36+00:00,4,11,1,1,0,1
microsoft/vscode,275635,use extension identifier for terminal suggest id,meganrogge,closed,True,"fix #272345

We were passing id in here, which makes sense. https://github.com/microsoft/vscode/blob/d0bec64f5aef3397dc7d78dceac9ecd455d16cfb/src/vs/workbench/api/common/extHostTerminalService.ts#L769

<img width=""828"" height=""176"" alt=""Screenshot 2025-11-05 at 12 50 26 PM"" src=""https://github.com/user-attachments/assets/e8520c73-b131-40ce-9272-cb7c74e65ce6"" />
",2025-11-05 17:52:22+00:00,2025-11-05 18:35:00+00:00,2025-11-05 18:35:00+00:00,1,7,4,2,0,1
microsoft/vscode,275629,fix #275160,sandy081,closed,True,fix #275160,2025-11-05 17:37:06+00:00,2025-11-05 17:55:21+00:00,2025-11-05 17:55:21+00:00,2,5,1,1,0,0
microsoft/vscode,275626,Handle 403s as well for step up auth,TylerLeonhardt,closed,True,"The spec calls this out but we didn't include it.
Fixes https://github.com/microsoft/vscode/issues/269883

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-05 17:27:22+00:00,2025-11-05 17:46:28+00:00,2025-11-05 17:46:28+00:00,12,8,1,1,0,2
microsoft/vscode,275620,chore: update vscode-codicons reference,rzhao271,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-05 16:58:58+00:00,2025-11-05 17:18:38+00:00,2025-11-05 17:18:38+00:00,2,2,1,1,0,0
microsoft/vscode,275619,don't use relative path as absolute,amunger,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
fix https://github.com/microsoft/vscode/issues/275110
",2025-11-05 16:58:40+00:00,2025-11-06 05:14:00+00:00,2025-11-06 05:14:00+00:00,11,1,1,3,0,5
microsoft/vscode,275617,fix disposable leak,meganrogge,closed,True,fixes #275388,2025-11-05 16:56:50+00:00,2025-11-05 18:48:46+00:00,2025-11-05 18:48:46+00:00,1,1,1,1,0,2
microsoft/vscode,275611,improve hidden UX in agent picker,aeschli,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-05 16:24:21+00:00,2025-11-05 16:44:22+00:00,2025-11-05 16:44:22+00:00,7,5,1,1,0,3
microsoft/vscode,275609,Regex capture groups,alexr00,closed,True,,2025-11-05 16:16:33+00:00,2025-11-05 16:36:54+00:00,2025-11-05 16:36:53+00:00,1,0,1,1,0,0
microsoft/vscode,275606,Update git-branch icons for alignment,mrleemurray,closed,True,"Adjust the alignment of git-branch icons to improve visual consistency - nudged branch 1px to right to improve horizontal centering.

Resolves: https://github.com/microsoft/vscode/issues/275394

",2025-11-05 16:13:31+00:00,2025-11-05 16:37:09+00:00,2025-11-05 16:37:09+00:00,0,0,1,1,1,0
microsoft/vscode,275604,fix https://github.com/microsoft/vscode/issues/275061,jrieken,closed,True,,2025-11-05 16:08:16+00:00,2025-11-05 16:27:28+00:00,2025-11-05 16:27:28+00:00,5,0,1,1,0,1
microsoft/vscode,275590,Truncate terminal attachment hover contents,Tyriar,closed,True,"Fixes #275351

<img width=""1068"" height=""582"" alt=""image"" src=""https://github.com/user-attachments/assets/9bf98c29-c763-4438-8c33-10447a28fe94"" />
",2025-11-05 15:12:55+00:00,2025-11-05 15:53:18+00:00,2025-11-05 15:53:18+00:00,22,14,1,1,0,2
microsoft/vscode,275588,add space if needed before label detail ,meganrogge,closed,True,"fixes #275555

<img width=""500"" height=""135"" alt=""Screenshot 2025-11-05 at 10 06 38 AM"" src=""https://github.com/user-attachments/assets/f88fe8c1-6b26-47a6-b2b8-1f94414c9a3b"" />
",2025-11-05 15:09:12+00:00,2025-11-07 17:10:28+00:00,2025-11-07 17:10:28+00:00,11,1,1,2,0,4
microsoft/vscode,275585,"provide commandLine, not prefix, to terminal completion providers ",meganrogge,closed,True,fixes #275546,2025-11-05 15:04:48+00:00,2025-11-05 15:38:29+00:00,2025-11-05 15:38:29+00:00,1,1,1,1,0,0
microsoft/vscode,275583,Log cwd when analyzing file writes,Tyriar,closed,True,"Part of #275335

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-05 14:55:20+00:00,2025-11-05 15:26:31+00:00,2025-11-05 15:26:31+00:00,5,4,1,1,0,0
microsoft/vscode,275582,propagate suggest kind through from extension,meganrogge,closed,True,fixes https://github.com/microsoft/vscode/issues/275385,2025-11-05 14:55:03+00:00,2025-11-05 15:34:52+00:00,2025-11-05 15:34:52+00:00,4,3,2,4,0,0
microsoft/vscode,275581,SCM - fix actions in the Repositories view's `...` menu,lszomoru,closed,True,Fixes https://github.com/microsoft/vscode/issues/275135,2025-11-05 14:53:59+00:00,2025-11-05 15:16:13+00:00,2025-11-05 15:16:13+00:00,4,6,1,1,0,1
microsoft/vscode,275580,fixes https://github.com/microsoft/vscode/issues/275214,jrieken,closed,True,,2025-11-05 14:52:34+00:00,2025-11-05 15:12:00+00:00,2025-11-05 15:12:00+00:00,29,2,2,1,0,2
microsoft/vscode,275579,Don't redact copilot models,lramos15,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
Fix https://github.com/microsoft/vscode-internalbacklog/issues/6030",2025-11-05 14:52:09+00:00,2025-11-05 15:10:49+00:00,2025-11-05 15:10:49+00:00,6,4,1,1,0,1
microsoft/vscode,275577,Fix terminal completion provider API documentation,Copilot,closed,True,"Fixes #274921
fixes #275548
Fixes #275556
Fixes #275549
Fixes #275557

The JSDoc for `registerTerminalCompletionProvider` contradicted the actual API signature and lacked documentation for `triggerCharacters`.

Also removed docs that no longer apply.

## Changes

- **Corrected function signature in examples** - Removed non-existent string ID parameter from both `TerminalCompletionProvider` interface and `registerTerminalCompletionProvider` examples
- **Documented `triggerCharacters` parameter** - Added JSDoc explaining that trigger characters automatically invoke the provider when typed, with example usage
- **Fixed `replacementRange` format** - Corrected examples to use `[startIndex, endIndex]` instead of incorrect `[startIndex, length]`

## Before
```typescript
// Incorrect - no string ID parameter exists
window.registerTerminalCompletionProvider('extension-provider-id', {
  provideTerminalCompletions(terminal, context) {
    return [{ 
      label: '--version', 
      replacementRange: [Math.max(0, context.cursorPosition - 2), 2] // Wrong: [start, length]
    }];
  }
});
```

## After
```typescript
// Correct signature
window.registerTerminalCompletionProvider({
  provideTerminalCompletions(terminal, context) {
    return [{ 
      label: '--version',
      replacementRange: [Math.max(0, context.cursorPosition - 2), context.cursorPosition] // Correct: [start, end]
    }];
  }
}, '-'); // Optional trigger characters
```

<!-- START COPILOT CODING AGENT SUFFIX -->



<details>

<summary>Original prompt</summary>

> 
> ----
> 
> *This section details on the original issue you should resolve*
> 
> <issue_title>Terminal Completions: Comment and API contradict</issue_title>
> <issue_description>Testing microsoft/vscode#274921
> 
> In the comment for `registerTerminalCompletionProvider` it mentions that the first argument is a string even though it is actually the `TerminalCompletionProvider`.
> 
> <img width=""1475"" height=""243"" alt=""Image"" src=""https://github.com/user-attachments/assets/b3aa2537-20e7-4360-9730-8acaed4447b5"" />
> 
> Also there is not comment explaining what `triggerCharacters` are</issue_description>
> 
> ## Comments on the Issue (you are @copilot in this section)
> 
> <comments>
> </comments>
> 


</details>

- Fixes microsoft/vscode#275049

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 We'd love your input! Share your thoughts on Copilot coding agent in our [2 minute survey](https://gh.io/copilot-coding-agent-survey).
",2025-11-05 14:37:55+00:00,2025-11-05 21:28:06+00:00,2025-11-05 21:28:06+00:00,33,14,3,10,3,18
microsoft/vscode,275571,Add git bash icon to git bash profile,Tyriar,closed,True,"Fixes #275568

<img width=""98"" height=""79"" alt=""image"" src=""https://github.com/user-attachments/assets/7484b353-0c1c-4636-a4b2-26b0450d3909"" />

200% monitor:

<img width=""184"" height=""166"" alt=""image"" src=""https://github.com/user-attachments/assets/a14cef8c-bf1a-4b40-b382-16eebe01222e"" />
",2025-11-05 14:19:52+00:00,2025-11-07 19:00:34+00:00,2025-11-07 19:00:34+00:00,12,10,2,2,0,1
microsoft/vscode,275570,Inline chat: fix Escape key to rephrase instead of continuing to panel chat,Copilot,closed,True,"- [x] Understand the current dialog button configuration
- [x] Swap primary and cancel buttons so Escape key behaves like ""Rephrase""
- [x] Update logic to match new button configuration
- [x] Update comments to reflect new behavior
- [x] Test the changes by building the code
- [x] Verify no compilation errors
- [x] Address code review feedback on localization key naming
- [x] Fix conditional logic to properly handle missing editor case

## Changes Made

Swapped the button configuration in the inline chat ""Continue in Panel Chat?"" dialog:
- **Primary button**: Now ""Continue in Chat"" (previously ""Rephrase"")
- **Cancel button**: Now ""Cancel"" (previously ""Continue in Chat"")

When the user presses Escape or clicks Cancel, the dialog now defaults to the ""Rephrase"" behavior (removing the last request), which is the expected behavior per the issue.

The logic was updated to: `if (!editor || result.confirmed)`
- No editor → Move to panel chat (can't rephrase without editor)
- Escape/Cancel with editor → Rephrase prompt
- ""Continue in Chat"" with editor → Move to panel chat

Also improved the localization key from `confirm.no` to `confirm.cancel` for better semantic clarity.

<!-- START COPILOT CODING AGENT SUFFIX -->



<details>

<summary>Original prompt</summary>

> 
> ----
> 
> *This section details on the original issue you should resolve*
> 
> <issue_title>Inline chat: pressing Escape from prompt dialog does not pick ""Rephrase""</issue_title>
> <issue_description>Testing microsoft/vscode#274768
> 
> When I cancel this dialog by pressing Escape, I would have assumed this would be like ""Rephrase"", but it went to panel chat:
> 
> <img width=""632"" height=""718"" alt=""Image"" src=""https://github.com/user-attachments/assets/d23fede2-ee11-4e39-b5d8-1c9e6a0df7d8"" /></issue_description>
> 
> <agent_instructions>Go for it. Drop the rephrase for cancel. This is the code pointer: src/vs/workbench/contrib/inlineChat/browser/inlineChatSessionServiceImpl.ts#L541</agent_instructions>
> 
> ## Comments on the Issue (you are @copilot in this section)
> 
> <comments>
> <comment_new><author>@jrieken</author><body>
> @bpasero I would expect the same but when hitting ESC the `IConfirmationResult#confirmed`-flag is set to `false`. So, this is either as designed or I miss something here?</body></comment_new>
> <comment_new><author>@bpasero</author><body>
> @jrieken yeah, it will not work as long as the `cancelButton` is set to `Continue in Chat`. I see 2 options:
> * we make ""Continue in Chat"" the primary button and simply have a normal ""Cancel"" button for rephrase, no need to spell it out explicitly
> * we add a third button to cancel, which is weird because that is essentially ""Rephrase""</body></comment_new>
> </comments>
> 


</details>

- Fixes microsoft/vscode#275050

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 We'd love your input! Share your thoughts on Copilot coding agent in our [2 minute survey](https://gh.io/copilot-coding-agent-survey).
",2025-11-05 14:14:55+00:00,2025-11-05 15:46:12+00:00,2025-11-05 15:46:12+00:00,4,4,1,4,0,3
microsoft/vscode,275569,codicons: rename gitTerminalBash to terminalGitBash in codiconsLibrary; refresh codicon.ttf,mrleemurray,closed,True,Update `git-terminal-bash` to `terminal-git-bash`,2025-11-05 13:55:41+00:00,2025-11-05 14:14:40+00:00,2025-11-05 14:14:40+00:00,1,1,2,1,1,0
microsoft/vscode,275564,fix #275099,sandy081,closed,True,fix #275099,2025-11-05 13:31:42+00:00,2025-11-05 13:50:42+00:00,2025-11-05 13:50:42+00:00,55,15,4,1,0,0
